710.54,11.58,200768,28.59564,38.26206,1.7670351729662888
710.5,11.55,200768,28.95402,37.82903,1.7006371621542318
710.46,11.53,200768,29.3194,37.39441,1.5889711004609226
710.42,11.51,200768,29.68031,36.95471,1.4549571988893708
710.38,11.48,200768,30.01046,36.48879,1.4379082859487236
710.34,11.46,200768,30.30945,36.00203,1.5066001490110148
710.3,11.44,200768,30.59362,35.52006,1.473949193493452
710.26,11.41,200768,30.83724,35.03369,1.557387412816737
710.22,11.39,200768,31.07299,34.58714,1.30661819013819
710.18,11.37,200768,31.37753,34.11735,1.3194200820815178
710.14,11.34,200768,31.60788,33.60305,1.314001170471316
710.1,11.32,200768,31.8278,33.09189,1.0920168762890103
710.06,11.3,200768,31.97894,32.57415,1.099117050954992
710.02,11.27,200768,32.12451,32.0434,1.2337436653130196
709.98,11.25,200768,32.23938,31.49595,1.423956486308486
709.94,11.23,200768,32.3648,30.92644,1.6502260080667708
709.9,11.2,200768,32.50017,30.35009,1.8194086467860986
709.86,11.18,200768,32.62096,29.79205,1.8550725031653104
709.82,11.16,200768,32.72626,29.2429,2.1423292925225046
709.78,11.13,200768,32.83552,28.71815,2.218575110042479
709.74,11.11,200768,32.94375,28.21946,1.6671493735415552
709.7,11.09,200768,33.06743,27.7414,1.582272136296406
709.66,11.06,200768,33.24469,27.30932,1.5092064404845384
709.62,11.04,200768,33.4081,26.88235,1.35794325544185
709.58,11.02,200768,33.51397,26.44619,1.5017632133262542
709.54,11.0,200768,33.66047,26.04361,1.490389206918786
709.5,10.97,200768,33.77255,25.63727,1.4069074145088554
709.46,10.95,200768,33.87382,25.22946,1.0633851844463518
709.42,10.93,200768,33.95342,24.81067,0.9036615481473093
709.38,10.9,200768,34.03168,24.42268,0.8863058192294571
709.34,10.88,200768,34.06133,24.0588,0.7025294388849523
709.3,10.86,200768,34.07897,23.70931,0.6172342029570336
709.26,10.83,200768,34.09057,23.37623,0.7088549883438771
709.22,10.81,200768,34.11317,23.07181,0.39839791779074485
709.18,10.79,200768,34.12965,22.78535,0.13393139213791494
709.14,10.76,200768,34.15038,22.51113,1.7361738047787738
709.1,10.74,200768,34.17036,22.26084,3.100730176329443
709.06,10.72,200768,34.18654,22.03422,4.470750203265669
709.02,10.69,202689,29.62424,23.86675,5.247547867128036
708.98,10.67,202689,29.58043,23.6586,6.376287342215686
708.94,10.65,202689,29.52756,23.4579,7.046799273521274
708.9,10.62,202689,29.47045,23.2647,8.14313385519973
708.86,10.6,202689,29.40345,23.07941,9.196677512634656
708.82,10.58,202689,29.32726,22.90431,10.471381576587683
708.78,10.55,2449,10.94724,11.33491,11.572417690422341
708.74,10.53,201942,11.76505,8.37605,10.345861516219903
708.7,10.51,201942,12.28846,8.27489,8.560199558030176
708.66,10.49,201942,12.75292,8.20159,6.771087710648859
708.62,10.46,201942,13.20932,8.2135,4.999407517876494
708.58,10.44,201942,13.6388,8.23997,3.2524003389804284
708.54,10.42,201942,14.05095,8.28777,2.0658321363799144
708.5,10.39,201942,14.42286,8.3353,2.028581215776189
708.46,10.37,201942,14.85247,8.3685,1.9514950610493478
708.42,10.35,201942,15.27964,8.44084,1.9967303454648035
708.38,10.32,201942,15.63759,8.55191,2.0509206446130506
708.34,10.3,201942,15.96363,8.681,2.121112737503597
708.3,10.28,201942,16.22117,8.87713,2.2232869240158806
708.26,10.25,201942,16.41458,9.08744,2.4721587853534004
708.22,10.23,201942,16.64691,9.34233,2.3572013629938366
708.18,10.21,201942,16.77264,9.58666,2.3056045837914207
708.14,10.18,201942,16.8258,9.80496,2.195278454319634
708.1,10.16,201942,16.90765,10.08297,2.0682655314296547
708.06,10.14,201942,17.00819,10.40587,1.9292248953919302
708.02,10.11,201942,17.06927,10.69433,1.8499296253911932
707.98,10.09,201942,17.11872,11.00851,1.7881902278281256
707.94,10.07,201942,17.14721,11.34174,1.7564274121352108
707.9,10.04,201942,17.16289,11.69479,1.746821596958317
707.86,10.02,201942,17.13693,12.10311,1.7609561294081142
707.82,10.0,201942,17.08507,12.52642,1.793977852511004
707.78,9.97,201942,17.09243,12.95041,1.7779028214162893
707.74,9.95,201942,17.07351,13.37612,1.7740494038498478
707.7,9.93,201942,17.01732,13.75567,1.8110255907634196
707.66,9.91,201942,16.96402,14.14816,1.8072642756387334
707.62,9.88,201942,16.86243,14.50281,1.8220232156863427
707.58,9.86,201942,16.81197,14.92082,1.6457368381670239
707.54,9.84,201942,16.77501,15.36652,1.4511607696599313
707.5,9.81,201942,16.66124,15.76858,1.5060707862514295
707.46,9.79,201942,16.53503,16.13573,1.5392749464926665
707.42,9.77,201942,16.35211,16.47311,1.3575577502264897
707.38,9.74,201942,16.17985,16.7982,0.8796679815703174
707.34,9.72,201942,16.02586,17.09986,0.5711427024833624
707.3,9.7,201942,15.88375,17.38661,0.4136579751437181
707.26,9.67,201942,15.79749,17.68101,0.2812643150134763
707.22,9.65,201942,15.67144,17.96666,1.554794603090711
707.18,9.63,201942,15.61565,18.25066,3.266100336976806
707.14,9.6,201942,15.58528,18.50796,4.763242251240221
707.1,9.58,201942,15.56509,18.71877,6.172780185848187
707.06,9.56,101107,10.17783,18.9608,7.17609993950753
707.02,9.53,101107,10.02744,18.8126,8.075509207158394
706.98,9.51,2449,5.27458,3.36133,8.383738507193552
706.94,9.49,2449,5.24108,3.35449,6.99582248592687
706.9,9.46,2449,5.21409,3.38851,5.718038369169973
706.86,9.44,2449,5.20317,3.3972,4.395598981208363
706.82,9.42,2449,5.19687,3.39543,3.124343328125128
706.78,9.39,2449,5.19554,3.38258,1.9378937175449016
706.74,9.37,2449,5.19231,3.36682,1.0770122571261669
706.7,9.35,2449,5.19355,3.35464,0.8695376909599719
706.66,9.32,2449,5.19514,3.34304,0.8097626961030003
706.62,9.3,2449,5.23121,3.40337,0.7816680321594327
706.58,9.28,2449,5.23441,3.39162,0.7391338652774614
706.54,9.25,2449,5.24298,3.37064,0.7417121062110283
706.5,9.23,2449,5.24947,3.35246,0.7401004918252663
706.46,9.21,2449,5.25272,3.33356,0.6967953600591784
706.42,9.19,2449,5.26016,3.34955,0.6965442203478543
706.38,9.16,2449,5.26551,3.38019,0.734863185429778
706.34,9.14,2449,5.26858,3.40393,0.6028926425989954
706.3,9.12,2449,5.29004,3.47711,0.41253066661764637
706.26,9.09,2449,5.3121,3.57125,0.48968241105843263
706.22,9.07,2449,5.36124,3.66269,0.9479232906200799
706.18,9.05,2449,5.42063,3.6955,1.1598901377285697
706.14,9.02,2449,5.49284,3.73822,1.2568696230317604
706.1,9.0,2449,5.5422,3.85251,0.8954558618379805
706.06,8.98,2449,5.59084,3.95711,0.7743092067126673
706.02,8.95,2449,5.6424,4.03375,0.47140691011057556
705.98,8.93,2449,5.65983,4.14548,0.2430564839702903
705.94,8.91,2449,5.66842,4.2307,0.6151310333579343
705.9,8.88,2449,5.73023,4.28823,1.1793422020770727
705.86,8.86,2449,5.81932,4.32848,1.8076766454485163
705.82,8.84,2449,5.88558,4.34903,2.2849298340430497
705.78,8.81,2449,5.96715,4.34954,2.585982383640693
705.74,8.79,2449,6.02168,4.39747,2.7025517504943357
705.7,8.77,2449,6.07459,4.41397,2.8425199613195327
705.66,8.74,2449,6.12448,4.41783,3.0122556713034836
705.62,8.72,2449,6.15019,4.41832,3.190587341039264
705.58,8.7,2449,6.12631,4.53718,3.3736556793039805
705.54,8.67,2449,6.07947,4.68038,3.609942718049692
705.5,8.65,2449,6.02139,4.80828,3.7017173354268964
705.46,8.63,2449,5.94119,5.00142,3.7349527528470823
705.42,8.61,2449,5.84065,5.20397,3.738927568220599
705.38,8.58,2449,5.76843,5.39832,3.7457568507579353
705.34,8.56,2449,5.70868,5.58918,3.7343762887529164
705.3,8.54,2449,5.62772,5.87473,3.654813696619843
705.26,8.51,2449,5.52277,6.23194,3.5883213651511205
705.22,8.49,2449,5.4165,6.59144,3.422572566725212
705.18,8.47,2449,5.25802,6.97339,3.377023756283038
705.14,8.44,2449,5.12024,7.34894,3.1025675321578414
705.1,8.42,2449,4.96851,7.69601,2.737044285593494
705.06,8.4,2449,4.82377,8.04951,2.3893071521468308
705.02,8.37,2449,4.71028,8.44908,2.173112131138198
704.98,8.35,2449,4.60127,8.84,1.880023822322473
704.94,8.33,2449,4.52327,9.27442,1.6029151359320306
704.9,8.3,2449,4.49263,9.7252,1.5039707499815278
704.86,8.28,2449,4.50101,10.12735,1.5165284672567145
704.82,8.26,2449,4.52716,10.57012,1.3477304300563968
704.78,8.23,2449,4.5773,11.01546,1.2769554873996196
704.74,8.21,2449,4.63885,11.56143,1.258230420908666
704.7,8.19,2449,4.67238,12.07561,1.108132118657338
704.66,8.16,2449,4.73969,12.55752,0.8637514430089251
704.62,8.14,2449,4.80899,13.02239,0.6564122121045581
704.58,8.12,2449,4.91745,13.49646,0.9068905530988834
704.54,8.09,2449,5.04162,14.0181,1.417347009345277
704.5,8.07,2449,5.1619,14.5452,1.8524117259669883
704.46,8.05,2449,5.28623,15.11765,1.9430264096249439
704.42,8.02,2449,5.3841,15.71779,1.6900002706804513
704.38,8.0,2449,5.51684,16.28093,1.5159546356339264
704.34,7.98,2449,5.64627,16.83734,1.4392279355612831
704.3,7.96,2449,5.73806,17.31815,1.403778442098325
704.26,7.93,2449,5.77848,17.75079,1.1891064337980872
704.22,7.91,2449,5.82871,18.20084,1.194308663955846
704.18,7.89,2449,5.88645,18.65536,1.281162478883922
704.14,7.86,2449,5.93416,19.11748,1.4148969374834333
704.1,7.84,2449,5.96899,19.56027,1.5405398959131182
704.06,7.82,2449,5.9366,19.95858,1.7131546707171512
704.02,7.79,2449,5.84151,20.36097,1.848702643179808
703.98,7.77,2449,5.8756,20.84858,1.6293018733494413
703.94,7.75,2449,5.92625,21.31436,1.5942579953069074
703.9,7.72,2449,5.99648,21.84049,1.5176736666358805
703.86,7.7,2449,6.05671,22.33114,1.2708599798955027
703.82,7.68,2449,6.11882,22.77172,1.1293255723660922
703.78,7.65,2449,6.17609,23.21328,1.1612230931220737
703.74,7.63,2449,6.21541,23.59778,0.8831346344131225
703.7,7.61,2449,6.28222,23.98351,0.8208718697214585
703.66,7.58,2449,6.41046,24.4245,0.8116571584111132
703.62,7.56,2449,6.55168,24.82898,0.6763037288082918
703.58,7.54,2449,6.63277,25.23603,0.5715255431737053
703.54,7.52,2449,6.77396,25.55253,0.6360753355538941
703.5,7.49,2449,6.96264,25.87333,0.8698208160880028
703.46,7.47,202685,7.29028,26.88551,0.8734726384380909
703.42,7.45,202685,7.26369,27.1285,0.8017436044023046
703.38,7.42,202685,7.29568,27.36152,0.6329082382936708
703.34,7.4,202685,7.33682,27.59652,0.3760455514960945
703.3,7.38,202685,7.37482,27.82111,0.43317319677006744
703.26,7.35,202685,7.40814,28.03005,0.8571948054555634
703.22,7.33,202685,7.46463,28.15798,1.1886091366382825
703.18,7.31,202685,7.47962,28.32778,1.7873263864498843
703.14,7.28,202685,7.49494,28.46287,2.062504243147152
703.1,7.26,202685,7.49175,28.62289,2.3657104624404037
703.06,7.24,202685,7.45994,28.74404,2.7259385482802068
703.02,7.21,202685,7.4429,28.8411,2.975605495642862
702.98,7.19,202685,7.43866,28.87262,3.282096316274096
702.94,7.17,202685,7.44695,28.82275,3.641259833917375
702.9,7.14,202685,7.46353,28.8026,3.7419839390622722
702.86,7.12,202685,7.47192,28.81806,3.8531596440453906
702.82,7.1,202685,7.48713,28.7896,3.942114217637536
702.78,7.07,202685,7.49357,28.77434,3.919045571118052
702.74,7.05,202685,7.48542,28.77994,4.081801015495487
702.7,7.03,202685,7.46821,28.78334,4.165634923922161
702.66,7.0,202685,7.45273,28.77091,4.379780737639727
702.62,6.98,2449,10.99659,27.87181,4.328795782720643
702.58,6.96,2449,11.03477,27.91972,4.377587544401598
702.54,6.94,2449,11.11081,27.89338,4.425189705097395
702.5,6.91,202685,7.22409,28.58545,4.602614504691869
702.46,6.89,2449,11.21822,27.86846,4.064692518358553
702.42,6.87,2449,11.243,27.92578,3.5245674145914707
702.38,6.84,2449,11.20775,28.0219,3.121246065035565
702.34,6.82,2449,11.21695,28.069,3.0028462411851886
702.3,6.8,202685,6.88588,28.38897,2.7110353811966372
702.26,6.77,202685,6.90146,28.32211,2.3878615658576194
702.22,6.75,202685,6.88998,28.23317,2.396765605665267
702.18,6.73,202685,6.80904,28.13248,2.576318718346003
702.14,6.7,202685,6.74064,28.00107,0.8320048012481661
702.1,6.68,201587,5.37624,26.98996,0.8560291137572366
702.06,6.66,202685,6.5818,27.7283,0.9753404977237428
702.02,6.63,202685,6.48432,27.7048,1.8777270894887779
701.98,6.61,202685,6.39456,27.75582,1.8539370704800104
701.94,6.59,202685,6.34514,27.887,1.962592475808465
701.9,6.56,202685,6.34623,28.06384,2.4231024168408557
701.86,6.54,202685,6.35426,28.2229,2.086357426377368
701.82,6.52,202685,6.36885,28.37648,2.2749990692745365
701.78,6.49,202685,6.39132,28.5463,2.415298544548892
701.74,6.47,202685,6.42278,28.69254,2.5735304570375686
701.7,6.45,202685,6.41079,28.87679,2.716953543401137
701.66,6.42,101107,7.36513,23.50823,2.990872304880298
701.62,6.4,101107,7.31211,23.59072,2.7990000720971766
701.58,6.38,101107,7.25119,23.66664,2.401842135861554
701.54,6.36,101107,7.18152,23.74285,1.96169698610667
701.5,6.33,101107,7.09342,23.79812,1.993660233966659
701.46,6.31,101107,7.00393,23.83596,1.7597384838662813
701.42,6.29,101107,6.92775,23.84018,2.126417539101857
701.38,6.26,101107,6.82759,23.85384,2.1029865925630618
701.34,6.24,101107,6.72217,23.86071,1.9009728651403737
701.3,6.22,101107,6.61174,23.85384,1.7409328288592842
701.26,6.19,101107,6.5024,23.83224,1.4836862294973299
701.22,6.17,101107,6.38824,23.78706,1.5680145877191314
701.18,6.15,101107,6.25945,23.72047,1.9087603372346167
701.14,6.12,101107,6.1205,23.64054,2.405236188506233
701.1,6.1,202685,6.61635,29.07839,2.6429501721561066
701.06,24.0,202685,6.6805,28.96079,2.139744569615729
698.78,23.9,202689,5.54314,25.48272,1.3242965893258205
698.74,23.86,202689,5.53499,25.35656,1.1342174005454166
698.7,23.81,202689,5.55315,25.22903,0.9543126035529456
698.66,23.78,202689,5.5866,25.10265,0.8426121495088942
698.62,23.74,202689,5.6503,24.97664,0.8870286886003159
698.58,23.7,202689,5.75875,24.84861,0.8047143831198756
698.54,23.66,202689,5.88002,24.71771,0.928511297184907
698.5,23.62,202689,6.0095,24.584,0.8933200631912389
698.47,23.58,202689,6.15923,24.46515,1.0277106326199033
698.42,23.54,202689,6.33031,24.35139,0.8714597790489234
698.38,23.5,202689,6.51693,24.24578,0.8501130007828364
698.35,23.46,202689,6.71932,24.14186,1.0549620087946305
698.3,23.42,202689,6.93771,24.047,1.0505128806920945
698.26,23.38,202689,7.18004,23.95389,1.0348671586247202
698.23,23.34,202689,7.45742,23.85748,1.0304304035207799
698.19,23.3,202689,7.76277,23.77323,1.1119386056792895
698.14,23.26,202689,8.08076,23.70104,0.8838332568986076
698.1,23.22,202689,8.40823,23.637,0.8703743444059011
698.07,23.18,202689,8.74038,23.58313,0.7188992841838139
698.02,23.14,202689,9.08033,23.53712,0.9087415342659333
697.98,23.1,202689,9.43535,23.50318,0.8744309478169223
697.95,23.06,202689,9.80322,23.48933,0.8572665886992217
697.91,23.02,202689,10.19581,23.48887,0.968056246816267
697.86,22.98,202689,10.59349,23.48928,1.170179939069203
697.82,22.94,202689,11.00043,23.49729,1.3593692333211012
697.79,22.9,202689,11.42195,23.51263,1.4561146972680423
697.75,22.86,202689,11.84781,23.53127,1.6863270128003045
697.7,22.82,202689,12.27493,23.55135,1.6404991862844673
697.66,22.78,202689,12.72005,23.58282,1.8143730468125896
697.63,22.74,202689,13.15926,23.62535,1.6717343436084575
697.58,22.7,202689,13.59412,23.66684,1.585656576689922
697.54,22.66,202689,14.04747,23.76995,1.2951081042523063
697.51,22.62,202689,14.50636,23.87932,1.3757490206065925
697.46,22.58,202689,14.98101,23.93322,1.218885205833593
697.42,22.54,202689,15.46587,23.99938,1.2511236553594522
697.39,22.5,202689,15.9472,24.06998,1.2422402976880134
697.34,22.46,202689,16.41066,24.14478,1.2834362560719579
697.3,22.42,202689,16.87249,24.22496,1.3229288909839418
697.27,22.38,202689,17.34676,24.3132,1.1486194855129346
697.23,22.34,202689,17.82393,24.40913,1.2507930823281699
697.19,22.3,202689,18.29719,24.51045,1.3289274190112863
697.14,22.26,202689,18.77441,24.6288,1.3889610635291378
697.11,22.22,202689,19.25786,24.75591,1.4807108373007867
697.07,22.18,202689,19.73686,24.89754,1.6698587013576935
697.02,22.14,202689,20.22012,25.04906,1.906198781659458
696.99,22.1,202689,20.70691,25.20625,1.9727167226948725
696.95,22.06,202689,21.1902,25.35344,2.163098724561595
696.91,22.02,202689,21.68187,25.50051,2.1011785659005757
696.86,21.98,202689,22.15154,25.68287,2.0135285679870547
696.82,21.94,202689,22.63789,25.88073,1.8503378891434943
696.79,21.9,202689,23.10614,26.05053,1.673454022583232
696.75,21.86,202689,23.6042,26.24265,1.6203570748449254
696.71,21.82,202689,24.11744,26.42144,1.6178218469596712
696.67,21.78,202689,24.59549,26.57447,1.6444690737438632
696.63,21.74,202689,25.07012,26.7425,1.6918554986168308
696.59,21.7,202689,25.5503,26.89697,1.725802240003182
696.55,21.66,202689,26.03209,27.05769,1.7258160282023114
696.5,21.62,202689,26.52228,27.26348,1.6085079909655433
696.47,21.58,202689,27.00522,27.41911,1.755499530190767
696.43,21.54,202689,27.48169,27.6229,1.7258202118413168
696.39,21.5,202689,27.96016,27.83943,1.9283485785510899
696.34,21.46,202689,28.4276,27.98167,2.0081806524563452
696.3,21.42,202689,28.88194,28.12328,2.1477945716478573
696.27,21.38,202689,29.38603,28.32884,2.2094560301123876
696.22,21.34,202689,29.9067,28.51705,2.365079512933976
696.18,21.3,202689,30.43542,28.74403,2.416022760840632
696.15,21.26,202689,30.94262,28.95293,2.198479161693371
696.1,21.22,202689,31.4301,29.17836,2.108295307066826
696.07,21.18,202689,31.949,29.45598,1.8950986012606292
696.03,21.14,202689,32.45776,29.71805,1.7104712713167687
695.99,21.1,202689,32.96072,30.00234,1.455684954514538
695.94,21.06,202689,33.45377,30.27359,1.3356554145811723
695.9,21.02,202689,33.9229,30.49504,1.2518135162235613
695.87,20.98,202689,34.39229,30.7583,1.0168446904517867
695.82,20.94,202689,34.85939,30.9688,0.8953642753650609
695.78,20.9,202689,35.32952,31.1633,0.8594494380124965
695.75,20.86,202689,35.80791,31.3596,0.677958416497652
695.71,20.82,202689,36.2888,31.56246,0.6043047062533912
695.66,20.78,202689,36.73411,31.73124,0.7764115950963122
695.62,20.74,202689,37.13798,31.89906,0.6997707348124835
695.59,20.7,202689,37.54974,32.05004,0.7051061573975884
695.55,20.66,202689,37.95244,32.17656,0.7009077006995962
695.5,20.62,202689,38.35865,32.29348,0.9568850439316103
695.47,20.58,202689,38.75504,32.38003,0.9654215599933544
695.43,20.54,202689,39.15983,32.4739,0.9436838721203186
695.38,20.5,202689,39.56071,32.55794,1.0260712788593196
695.35,20.46,202689,39.96425,32.64336,1.1622487865341053
695.31,20.42,202689,40.37348,32.72731,1.3263812819095404
695.27,20.38,202689,40.78841,32.81838,1.3264577207359505
695.22,20.34,202689,41.20643,32.91844,1.5512197056832444
695.19,20.3,202689,41.61833,33.02109,1.7753383054787049
695.15,20.26,202689,42.02854,33.15342,1.7944012731270602
695.1,20.22,202689,42.4351,33.28818,2.051294036504767
695.07,20.18,202689,42.84429,33.42329,1.8643907713245107
695.03,20.14,202689,43.24832,33.55463,1.8604692276143662
694.99,20.1,202689,43.64523,33.69864,1.7283206513838818
694.95,20.06,202689,44.06136,33.86169,1.5750539438698594
694.9,20.02,202689,44.47861,34.03399,1.4640891824270772
694.87,19.98,202689,44.87996,34.21217,1.215012031421916
694.83,19.94,202689,45.2632,34.38848,1.1345650049688651
694.79,19.9,202689,45.64273,34.56468,1.0591503889911045
694.75,19.86,202689,46.0153,34.73372,1.0567994606830498
694.71,19.82,202689,46.38771,34.90697,1.07403437770865
694.67,19.78,202689,46.75603,35.07474,1.1373920158415032
694.63,19.74,202689,47.11429,35.23357,1.2442502784006162
694.59,19.7,202689,47.46844,35.39174,1.3251777022724116
694.55,19.66,202689,47.81156,35.5462,1.4307292385703183
694.51,19.62,202689,48.15051,35.69172,1.613694701298856
694.47,19.58,202689,48.48233,35.84972,1.719246686720675
694.43,19.54,202689,48.8175,36.01796,1.9186761481031602
694.39,19.5,202689,49.15048,36.18156,1.7692879467458102
694.35,19.46,202689,49.46209,36.33683,1.7497877398130308
694.31,19.42,202689,49.76122,36.48298,1.7241831758835828
694.27,19.38,202689,50.05183,36.60862,1.6400286440486318
694.23,19.34,202689,50.3496,36.72966,1.5823546961411645
694.19,19.3,202689,50.64873,36.83668,1.5595865902539696
694.15,19.26,202689,50.95001,36.95297,1.5701491290320206
694.11,19.22,202689,51.25061,37.07586,1.5060384570122995
694.07,19.18,202689,51.55105,37.20778,1.4368023965737253
694.03,19.14,202689,51.85496,37.34427,1.4018781095373434
693.99,19.1,202689,52.1509,37.48109,1.2377303386440819
693.95,19.06,202689,52.42763,37.60529,1.2696824951538077
693.91,19.02,202689,52.69443,37.72252,1.1981241415229023
693.87,18.98,202689,52.95122,37.82377,1.2030354336011875
693.83,18.94,202689,53.19921,37.91327,1.1392351293740917
693.79,18.9,202689,53.44421,37.99464,1.1537658005418654
693.75,18.86,202689,53.69528,38.07776,1.2634752691287694
693.71,18.82,202689,53.94352,38.16072,1.3292471120525358
693.67,18.78,202689,54.20924,38.25038,1.3975426897594216
693.63,18.74,202689,54.47132,38.3313,1.5272545006645144
693.59,18.7,202689,54.72848,38.41589,1.5826070608334901
693.55,18.66,202689,54.99764,38.49481,1.8105370147555697
693.51,18.62,202689,55.26178,38.56044,1.7481703084653948
693.47,18.58,202689,55.5083,38.6054,1.6115838690245061
693.43,18.54,202689,55.73971,38.63325,1.4965076331913567
693.39,18.5,202689,55.96536,38.65218,1.4312064569795682
693.35,18.46,202689,56.19221,38.67781,1.41003674987569
693.31,18.42,202689,56.41822,38.70307,1.330020492661676
693.27,18.38,202689,56.64308,38.71154,1.224200173337682
693.23,18.34,202689,56.86085,38.75419,1.0765976954275904
693.19,18.3,202689,57.07691,38.80072,0.9044927829452309
693.15,18.26,202689,57.28162,38.84411,0.7834518130044791
693.11,18.22,202689,57.49492,38.83233,0.6776833019191214
693.07,18.18,202689,57.70561,38.82863,0.5767252747192504
693.03,18.14,202689,57.92259,38.83602,0.7550142044359154
692.99,18.1,202689,58.13569,38.83055,0.8777583181035672
692.95,18.06,202689,58.33466,38.81881,0.9140734073366322
692.91,18.02,202689,58.52306,38.81084,1.11029046722018
692.87,17.98,202689,58.71516,38.80441,1.649939258821361
692.83,17.94,202689,58.91593,38.80033,2.217804229457601
692.79,17.9,202689,59.16893,38.76531,2.8212675131047056
692.75,17.86,202689,59.40735,38.71868,3.6742955771140657
692.71,17.82,202689,59.64777,38.67887,4.402600759210407
692.67,17.78,202689,59.86326,38.70442,5.216519491778014
692.63,17.74,202689,60.07615,38.70585,6.041912884261074
692.59,17.7,202689,60.29192,38.70086,6.7711926136095055
692.55,17.66,203469,60.87809,24.95378,6.48559661216299
692.51,17.62,203469,60.96581,24.91035,5.631251794086284
692.47,17.58,203469,61.0476,24.87453,5.004682309757534
692.43,17.54,203469,61.15452,24.79113,4.236826091982063
692.39,17.5,203469,61.24192,24.76628,3.7069823633920893
692.35,17.46,203469,61.32518,24.73721,2.8771516777709176
692.31,17.42,203469,61.40695,24.71548,2.5327590620704514
692.27,17.38,203469,61.49242,24.69754,2.5290393686931822
692.23,17.34,203469,61.56563,24.69061,2.1161259507411194
692.19,17.3,203469,61.62961,24.69334,1.716918007040522
